dateTime,dateTime,heatContent
2013-02-12 12:00:00,2013-02-12 12:00:00,3342812064.9810896
2013-02-13 12:00:00,2013-02-13 12:00:00,3349484313.0731997
2013-02-14 12:00:00,2013-02-14 12:00:00,3342438543.0126886
2013-02-15 12:00:00,2013-02-15 12:00:00,3349025723.322196
2013-02-16 12:00:00,2013-02-16 12:00:00,3252523776.241666
2013-02-17 12:00:00,2013-02-17 12:00:00,3283420266.913394
2013-02-18 12:00:00,2013-02-18 12:00:00,3307157315.0970154
2013-02-19 12:00:00,2013-02-19 12:00:00,3322959205.331306
2013-02-20 12:00:00,2013-02-20 12:00:00,3218208976.609732
2013-02-21 12:00:00,2013-02-21 12:00:00,3164616245.690914
2013-02-22 12:00:00,2013-02-22 12:00:00,3119105128.7793694
2013-02-23 12:00:00,2013-02-23 12:00:00,3099799620.8250494
2013-02-24 12:00:00,2013-02-24 12:00:00,2996250920.893407
2013-02-25 12:00:00,2013-02-25 12:00:00,3083250506.2521577
2013-02-26 12:00:00,2013-02-26 12:00:00,3080682805.7901487
2013-02-27 12:00:00,2013-02-27 12:00:00,3082356933.2572947
2013-02-28 12:00:00,2013-02-28 12:00:00,3072467948.407408
2013-03-01 12:00:00,2013-03-01 12:00:00,3091779159.63646
2013-03-02 12:00:00,2013-03-02 12:00:00,3112636075.0787926
2013-03-03 12:00:00,2013-03-03 12:00:00,3155160379.356661
2013-03-04 12:00:00,2013-03-04 12:00:00,2946021150.905541
2013-03-05 12:00:00,2013-03-05 12:00:00,3090234616.5738897
2013-03-06 12:00:00,2013-03-06 12:00:00,3175547159.8023276
2013-03-07 12:00:00,2013-03-07 12:00:00,3206655887.3839645
2013-03-08 12:00:00,2013-03-08 12:00:00,3183033849.4267573
2013-03-09 12:00:00,2013-03-09 12:00:00,3157929386.581726
2013-03-10 12:00:00,2013-03-10 12:00:00,3157083920.983762
2013-03-11 12:00:00,2013-03-11 12:00:00,3167910837.4084034
2013-03-12 12:00:00,2013-03-12 12:00:00,3075717620.009202
2013-03-13 12:00:00,2013-03-13 12:00:00,3087309716.6654453
2013-03-14 12:00:00,2013-03-14 12:00:00,3093579484.0324135
2013-03-15 12:00:00,2013-03-15 12:00:00,3146458575.063546
2013-03-16 12:00:00,2013-03-16 12:00:00,3028827097.23731
2013-03-17 12:00:00,2013-03-17 12:00:00,2979110679.3135962
2013-03-18 12:00:00,2013-03-18 12:00:00,2967772252.9743614
2013-03-19 12:00:00,2013-03-19 12:00:00,2958509532.4679103
2013-03-20 12:00:00,2013-03-20 12:00:00,2960087048.86041
2013-03-21 12:00:00,2013-03-21 12:00:00,2925983035.439382
2013-03-22 12:00:00,2013-03-22 12:00:00,2929992431.2631845
2013-03-23 12:00:00,2013-03-23 12:00:00,2928320870.0099087
2013-03-24 12:00:00,2013-03-24 12:00:00,2906447619.3521433
2013-03-25 12:00:00,2013-03-25 12:00:00,2912435020.6670585
2013-03-26 12:00:00,2013-03-26 12:00:00,2926089525.1097884
2013-03-27 12:00:00,2013-03-27 12:00:00,2994725574.3020926
2013-03-28 12:00:00,2013-03-28 12:00:00,3043243848.6211886
2013-03-29 12:00:00,2013-03-29 12:00:00,3033948285.690384
2013-03-30 12:00:00,2013-03-30 12:00:00,2994966947.6180573
2013-03-31 12:00:00,2013-03-31 12:00:00,3004327380.624965
2013-04-01 12:00:00,2013-04-01 12:00:00,3184641180.439389
2013-04-02 12:00:00,2013-04-02 12:00:00,3223721042.223447
2013-04-03 12:00:00,2013-04-03 12:00:00,3231860327.698683
2013-04-04 12:00:00,2013-04-04 12:00:00,3250906043.432611
2013-04-05 12:00:00,2013-04-05 12:00:00,3156710833.3637705
2013-04-06 12:00:00,2013-04-06 12:00:00,3173369324.518233
2013-04-07 12:00:00,2013-04-07 12:00:00,3176426723.632715
2013-04-08 12:00:00,2013-04-08 12:00:00,3167052792.8466306
2013-04-09 12:00:00,2013-04-09 12:00:00,3271197893.0520124
2013-04-10 12:00:00,2013-04-10 12:00:00,3261094423.312246
2013-04-11 12:00:00,2013-04-11 12:00:00,3238408717.0875196
2013-04-12 12:00:00,2013-04-12 12:00:00,3194170682.346624
2013-04-13 12:00:00,2013-04-13 12:00:00,2842123343.7953143
2013-04-14 12:00:00,2013-04-14 12:00:00,2833146920.928903
2013-04-15 12:00:00,2013-04-15 12:00:00,2833568653.05879
2013-04-16 12:00:00,2013-04-16 12:00:00,2788678091.1042323
2013-04-17 12:00:00,2013-04-17 12:00:00,2829341842.596841
2013-04-18 12:00:00,2013-04-18 12:00:00,2835247490.584559
2013-04-19 12:00:00,2013-04-19 12:00:00,2857111910.9650664
2013-04-20 12:00:00,2013-04-20 12:00:00,2884886397.128449
2013-04-21 12:00:00,2013-04-21 12:00:00,2462028684.844861
2013-04-22 12:00:00,2013-04-22 12:00:00,2478914167.1973376
2013-04-23 12:00:00,2013-04-23 12:00:00,2583142216.832858
2013-04-24 12:00:00,2013-04-24 12:00:00,2704115450.104094
2013-04-25 12:00:00,2013-04-25 12:00:00,2583403442.66184
2013-04-26 12:00:00,2013-04-26 12:00:00,2702428577.9743223
2013-04-27 12:00:00,2013-04-27 12:00:00,2785605773.3270273
2013-04-28 12:00:00,2013-04-28 12:00:00,2776734384.9989805
2013-04-29 12:00:00,2013-04-29 12:00:00,3025026146.39686
2013-04-30 12:00:00,2013-04-30 12:00:00,3048527179.2652383
2013-05-01 12:00:00,2013-05-01 12:00:00,3056819452.3587976
2013-05-02 12:00:00,2013-05-02 12:00:00,3046500280.4145045
2013-05-03 12:00:00,2013-05-03 12:00:00,3015221505.4507318
2013-05-04 12:00:00,2013-05-04 12:00:00,3037930889.8585925
2013-05-05 12:00:00,2013-05-05 12:00:00,3093668796.17867
2013-05-06 12:00:00,2013-05-06 12:00:00,3145666519.358957
2013-05-07 12:00:00,2013-05-07 12:00:00,2899143876.142806
2013-05-08 12:00:00,2013-05-08 12:00:00,2940089980.017439
2013-05-09 12:00:00,2013-05-09 12:00:00,2934605553.3956766
2013-05-10 12:00:00,2013-05-10 12:00:00,2947845991.071365
2013-05-11 12:00:00,2013-05-11 12:00:00,2865134816.263389
2013-05-12 12:00:00,2013-05-12 12:00:00,2882923715.0019016
2013-05-13 12:00:00,2013-05-13 12:00:00,2889900050.4769197
2013-05-14 12:00:00,2013-05-14 12:00:00,2886246831.453644
2013-05-15 12:00:00,2013-05-15 12:00:00,3035000996.05921
2013-05-16 12:00:00,2013-05-16 12:00:00,3038938081.223975
2013-05-17 12:00:00,2013-05-17 12:00:00,3057366814.5500455
2013-05-18 12:00:00,2013-05-18 12:00:00,3063327142.809755
2013-05-19 12:00:00,2013-05-19 12:00:00,3038649028.203287
2013-05-20 12:00:00,2013-05-20 12:00:00,3051204949.447078
2013-05-21 12:00:00,2013-05-21 12:00:00,3013868697.150821
2013-05-22 12:00:00,2013-05-22 12:00:00,2911265482.7294254
2013-05-23 12:00:00,2013-05-23 12:00:00,2769363708.626524
2013-05-24 12:00:00,2013-05-24 12:00:00,2680856024.048885
2013-05-25 12:00:00,2013-05-25 12:00:00,2643839367.1779394
2013-05-26 12:00:00,2013-05-26 12:00:00,2635819749.4125977
2013-05-27 12:00:00,2013-05-27 12:00:00,2730819008.096258
2013-05-28 12:00:00,2013-05-28 12:00:00,2738047812.6252418
2013-05-29 12:00:00,2013-05-29 12:00:00,2753913626.305149
2013-05-30 12:00:00,2013-05-30 12:00:00,2731688653.673999
2013-05-31 12:00:00,2013-05-31 12:00:00,2786505182.6991014
2013-06-01 12:00:00,2013-06-01 12:00:00,2730934171.566557
2013-06-02 12:00:00,2013-06-02 12:00:00,2743372966.084516
2013-06-03 12:00:00,2013-06-03 12:00:00,2737196992.3611035
2013-06-04 12:00:00,2013-06-04 12:00:00,2646881090.896849
2013-06-05 12:00:00,2013-06-05 12:00:00,2763890239.714419
2013-06-06 12:00:00,2013-06-06 12:00:00,2823615448.314586
2013-06-07 12:00:00,2013-06-07 12:00:00,2861869993.564441
2013-06-08 12:00:00,2013-06-08 12:00:00,2808434599.883298
2013-06-09 12:00:00,2013-06-09 12:00:00,2807778399.483843
2013-06-10 12:00:00,2013-06-10 12:00:00,2810843926.0192065
2013-06-11 12:00:00,2013-06-11 12:00:00,2832014303.720857
2013-06-12 12:00:00,2013-06-12 12:00:00,3001793687.4998574
2013-06-13 12:00:00,2013-06-13 12:00:00,2976419094.7961807
2013-06-14 12:00:00,2013-06-14 12:00:00,2991344342.312016
2013-06-15 12:00:00,2013-06-15 12:00:00,2994436388.7649503
2013-06-16 12:00:00,2013-06-16 12:00:00,3264623747.189936
2013-06-17 12:00:00,2013-06-17 12:00:00,3232111546.2537
2013-06-18 12:00:00,2013-06-18 12:00:00,3133861101.8488426
2013-06-19 12:00:00,2013-06-19 12:00:00,3041193000.5507107
2013-06-20 12:00:00,2013-06-20 12:00:00,2964437520.8090324
2013-06-21 12:00:00,2013-06-21 12:00:00,2980353698.5416446
2013-06-22 12:00:00,2013-06-22 12:00:00,2972009035.9293356
2013-06-23 12:00:00,2013-06-23 12:00:00,2960297574.490483
2013-06-24 12:00:00,2013-06-24 12:00:00,2974733742.529452
2013-06-25 12:00:00,2013-06-25 12:00:00,2992287155.1096773
2013-06-26 12:00:00,2013-06-26 12:00:00,3011482363.3067427
2013-06-27 12:00:00,2013-06-27 12:00:00,2995162360.6121283
2013-06-28 12:00:00,2013-06-28 12:00:00,2781849836.3144393
2013-06-29 12:00:00,2013-06-29 12:00:00,2846134415.0583615
2013-06-30 12:00:00,2013-06-30 12:00:00,2930790047.7642117
2013-07-01 12:00:00,2013-07-01 12:00:00,3026856784.323685
2013-07-02 12:00:00,2013-07-02 12:00:00,2591017998.943649
2013-07-03 12:00:00,2013-07-03 12:00:00,2707517509.5375824
2013-07-04 12:00:00,2013-07-04 12:00:00,2772224992.272284
2013-07-05 12:00:00,2013-07-05 12:00:00,2818614910.482823
2013-07-06 12:00:00,2013-07-06 12:00:00,2593110605.9677014
2013-07-07 12:00:00,2013-07-07 12:00:00,2660611708.653492
2013-07-08 12:00:00,2013-07-08 12:00:00,2710623232.133623
2013-07-09 12:00:00,2013-07-09 12:00:00,2712243681.679044
2013-07-10 12:00:00,2013-07-10 12:00:00,3349752167.473388
2013-07-11 12:00:00,2013-07-11 12:00:00,3342268758.293211
2013-07-12 12:00:00,2013-07-12 12:00:00,3359556395.965986
2013-07-13 12:00:00,2013-07-13 12:00:00,3392188645.2978806
2013-07-14 12:00:00,2013-07-14 12:00:00,3341587185.8370733
2013-07-15 12:00:00,2013-07-15 12:00:00,3319528709.4374566
2013-07-16 12:00:00,2013-07-16 12:00:00,3312567698.0233164
2013-07-17 12:00:00,2013-07-17 12:00:00,3296472176.68566
2013-07-18 12:00:00,2013-07-18 12:00:00,3423026559.0303864
2013-07-19 12:00:00,2013-07-19 12:00:00,3420156347.740049
2013-07-20 12:00:00,2013-07-20 12:00:00,3387383786.8585706
2013-07-21 12:00:00,2013-07-21 12:00:00,3385039741.4336877
2013-07-22 12:00:00,2013-07-22 12:00:00,3253250824.930327
2013-07-23 12:00:00,2013-07-23 12:00:00,3239061399.6079025
2013-07-24 12:00:00,2013-07-24 12:00:00,3215303997.3611436
2013-07-25 12:00:00,2013-07-25 12:00:00,3223064721.085595
2013-07-26 12:00:00,2013-07-26 12:00:00,3235654480.6061654
2013-07-27 12:00:00,2013-07-27 12:00:00,3312072167.9926486
2013-07-28 12:00:00,2013-07-28 12:00:00,3362984033.8064246
2013-07-29 12:00:00,2013-07-29 12:00:00,3393318849.9130845
2013-07-30 12:00:00,2013-07-30 12:00:00,3612695547.4446297
2013-07-31 12:00:00,2013-07-31 12:00:00,3624831530.3072147
2013-08-01 12:00:00,2013-08-01 12:00:00,3617308701.814153
2013-08-02 12:00:00,2013-08-02 12:00:00,3599980895.7819424
2013-08-03 12:00:00,2013-08-03 12:00:00,3602647324.8462934
2013-08-04 12:00:00,2013-08-04 12:00:00,3591353746.6338778
2013-08-05 12:00:00,2013-08-05 12:00:00,3597828622.7160172
2013-08-06 12:00:00,2013-08-06 12:00:00,3590203192.720261
2013-08-07 12:00:00,2013-08-07 12:00:00,3172422687.969373
2013-08-08 12:00:00,2013-08-08 12:00:00,3274378168.9167643
2013-08-09 12:00:00,2013-08-09 12:00:00,3351146059.881543
2013-08-10 12:00:00,2013-08-10 12:00:00,3399837919.6958065
2013-08-11 12:00:00,2013-08-11 12:00:00,3434464765.590866
2013-08-12 12:00:00,2013-08-12 12:00:00,3394448845.382004
2013-08-13 12:00:00,2013-08-13 12:00:00,3363536654.767185
2013-08-14 12:00:00,2013-08-14 12:00:00,3348070591.788403
2013-08-15 12:00:00,2013-08-15 12:00:00,3301683741.96784
2013-08-16 12:00:00,2013-08-16 12:00:00,3286882041.2118044
2013-08-17 12:00:00,2013-08-17 12:00:00,3273734379.5228844
2013-08-18 12:00:00,2013-08-18 12:00:00,3228873594.955145
2013-08-19 12:00:00,2013-08-19 12:00:00,2856703621.770514
2013-08-20 12:00:00,2013-08-20 12:00:00,2860611081.881808
2013-08-21 12:00:00,2013-08-21 12:00:00,2927602029.757232
2013-08-22 12:00:00,2013-08-22 12:00:00,3115913721.8320274
2013-08-23 12:00:00,2013-08-23 12:00:00,3256957852.8517823
2013-08-24 12:00:00,2013-08-24 12:00:00,3314922203.156811
2013-08-25 12:00:00,2013-08-25 12:00:00,3339730982.8654876
2013-08-26 12:00:00,2013-08-26 12:00:00,3394959175.698918
2013-08-27 12:00:00,2013-08-27 12:00:00,3534637595.0008397
2013-08-28 12:00:00,2013-08-28 12:00:00,3481134014.5303807
2013-08-29 12:00:00,2013-08-29 12:00:00,3453938892.9661646
2013-08-30 12:00:00,2013-08-30 12:00:00,3436203511.851007
2013-08-31 12:00:00,2013-08-31 12:00:00,3554071173.924649
2013-09-01 12:00:00,2013-09-01 12:00:00,3532569786.5976086
2013-09-02 12:00:00,2013-09-02 12:00:00,3501534598.9880285
2013-09-03 12:00:00,2013-09-03 12:00:00,3487788691.819231
2013-09-04 12:00:00,2013-09-04 12:00:00,3444298231.139039
2013-09-05 12:00:00,2013-09-05 12:00:00,3450967328.81776
2013-09-06 12:00:00,2013-09-06 12:00:00,3440789355.682178
2013-09-07 12:00:00,2013-09-07 12:00:00,3422845884.035259
2013-09-08 12:00:00,2013-09-08 12:00:00,3298754733.867232
2013-09-09 12:00:00,2013-09-09 12:00:00,3313600662.3156714
2013-09-10 12:00:00,2013-09-10 12:00:00,3325780459.657793
2013-09-11 12:00:00,2013-09-11 12:00:00,3346748841.773674
2013-09-12 12:00:00,2013-09-12 12:00:00,3403944939.8568406
2013-09-13 12:00:00,2013-09-13 12:00:00,3415780276.5280194
2013-09-14 12:00:00,2013-09-14 12:00:00,3393396809.584995
2013-09-15 12:00:00,2013-09-15 12:00:00,3356458259.6978064
2013-09-16 12:00:00,2013-09-16 12:00:00,3668024425.3719816
2013-09-17 12:00:00,2013-09-17 12:00:00,3641673578.8718987
2013-09-18 12:00:00,2013-09-18 12:00:00,3608360769.2168727
2013-09-19 12:00:00,2013-09-19 12:00:00,3614133227.589603
2013-09-20 12:00:00,2013-09-20 12:00:00,3633668192.041166
2013-09-21 12:00:00,2013-09-21 12:00:00,3625029294.289886
2013-09-22 12:00:00,2013-09-22 12:00:00,3638849748.5897613
2013-09-23 12:00:00,2013-09-23 12:00:00,3672578579.7545357
2013-09-24 12:00:00,2013-09-24 12:00:00,3943198472.2086186
2013-09-25 12:00:00,2013-09-25 12:00:00,3893113547.4399786
2013-09-26 12:00:00,2013-09-26 12:00:00,3800545991.279392
2013-09-27 12:00:00,2013-09-27 12:00:00,3764728543.192118
2013-09-28 12:00:00,2013-09-28 12:00:00,3533667266.7477036
2013-09-29 12:00:00,2013-09-29 12:00:00,3493244836.0580606
2013-09-30 12:00:00,2013-09-30 12:00:00,3506539078.9267044
2013-10-01 12:00:00,2013-10-01 12:00:00,3545819822.6784387
2013-10-02 12:00:00,2013-10-02 12:00:00,3501534326.4196005
2013-10-03 12:00:00,2013-10-03 12:00:00,3509089242.32317
2013-10-04 12:00:00,2013-10-04 12:00:00,3505489624.886262
2013-10-05 12:00:00,2013-10-05 12:00:00,3498312863.4709597
2013-10-06 12:00:00,2013-10-06 12:00:00,3473804958.7825813
2013-10-07 12:00:00,2013-10-07 12:00:00,3513477776.1580973
2013-10-08 12:00:00,2013-10-08 12:00:00,3400692848.259014
2013-10-09 12:00:00,2013-10-09 12:00:00,3338852936.925982
2013-10-10 12:00:00,2013-10-10 12:00:00,3351847592.7133446
2013-10-11 12:00:00,2013-10-11 12:00:00,3381003007.7652397
2013-10-12 12:00:00,2013-10-12 12:00:00,3358902403.1520376
2013-10-13 12:00:00,2013-10-13 12:00:00,3364268073.8242135
2013-10-14 12:00:00,2013-10-14 12:00:00,4249379724.823237
2013-10-15 12:00:00,2013-10-15 12:00:00,4206030581.8678308
2013-10-16 12:00:00,2013-10-16 12:00:00,4066522766.139652
2013-10-17 12:00:00,2013-10-17 12:00:00,3952913744.2960863
2013-10-18 12:00:00,2013-10-18 12:00:00,3951073164.7543154
2013-10-19 12:00:00,2013-10-19 12:00:00,3966657265.995945
2013-10-20 12:00:00,2013-10-20 12:00:00,3932296433.2195954
2013-10-21 12:00:00,2013-10-21 12:00:00,3906773895.454615
2013-10-22 12:00:00,2013-10-22 12:00:00,3693386124.422657
2013-10-23 12:00:00,2013-10-23 12:00:00,3822539033.2347183
2013-10-24 12:00:00,2013-10-24 12:00:00,3879582725.1830716
2013-10-25 12:00:00,2013-10-25 12:00:00,3841351365.677478
2013-10-26 12:00:00,2013-10-26 12:00:00,3754373175.0232196
2013-10-27 12:00:00,2013-10-27 12:00:00,3760329645.3718405
2013-10-28 12:00:00,2013-10-28 12:00:00,3777505987.77725
2013-10-29 12:00:00,2013-10-29 12:00:00,3715180965.1526117
2013-10-30 12:00:00,2013-10-30 12:00:00,3808329119.025302
2013-10-31 12:00:00,2013-10-31 12:00:00,3819848750.9310827
2013-11-01 12:00:00,2013-11-01 12:00:00,3804224635.729099
2013-11-02 12:00:00,2013-11-02 12:00:00,3810918450.230287
2013-11-03 12:00:00,2013-11-03 12:00:00,3663459978.7048216
2013-11-04 12:00:00,2013-11-04 12:00:00,3649308295.0136833
2013-11-05 12:00:00,2013-11-05 12:00:00,3665853556.4546366
2013-11-06 12:00:00,2013-11-06 12:00:00,3690597142.2920675
2013-11-07 12:00:00,2013-11-07 12:00:00,3591629760.586182
2013-11-08 12:00:00,2013-11-08 12:00:00,3611654731.2200723
2013-11-09 12:00:00,2013-11-09 12:00:00,3639720605.37047
2013-11-10 12:00:00,2013-11-10 12:00:00,3631342391.637944
2013-11-11 12:00:00,2013-11-11 12:00:00,3794152793.061891
2013-11-12 12:00:00,2013-11-12 12:00:00,3828329346.2845473
2013-11-13 12:00:00,2013-11-13 12:00:00,3813049144.6238437
2013-11-14 12:00:00,2013-11-14 12:00:00,3840399347.3984857
2013-11-15 12:00:00,2013-11-15 12:00:00,3874982935.258734
2013-11-16 12:00:00,2013-11-16 12:00:00,3821441670.7228837
2013-11-17 12:00:00,2013-11-17 12:00:00,3781331765.823977
2013-11-18 12:00:00,2013-11-18 12:00:00,3764560377.7454576
2013-11-19 12:00:00,2013-11-19 12:00:00,3551159485.4416156
2013-11-20 12:00:00,2013-11-20 12:00:00,3572043782.1624384
2013-11-21 12:00:00,2013-11-21 12:00:00,3666485161.6422567
2013-11-22 12:00:00,2013-11-22 12:00:00,3782766559.7636323
2013-11-23 12:00:00,2013-11-23 12:00:00,3900637602.8731804
2013-11-24 12:00:00,2013-11-24 12:00:00,3908161506.8002353
2013-11-25 12:00:00,2013-11-25 12:00:00,3898000513.695941
2013-11-26 12:00:00,2013-11-26 12:00:00,3902658821.0393386
2013-11-27 12:00:00,2013-11-27 12:00:00,3777340632.5492687
2013-11-28 12:00:00,2013-11-28 12:00:00,3735705519.305874
2013-11-29 12:00:00,2013-11-29 12:00:00,3726314973.9898515
2013-11-30 12:00:00,2013-11-30 12:00:00,3742143315.805353
2013-12-01 12:00:00,2013-12-01 12:00:00,3786043067.4151897
2013-12-02 12:00:00,2013-12-02 12:00:00,3794398432.855214
2013-12-03 12:00:00,2013-12-03 12:00:00,3802649174.325248
2013-12-04 12:00:00,2013-12-04 12:00:00,3715158105.919174
2013-12-05 12:00:00,2013-12-05 12:00:00,3430811539.639127
2013-12-06 12:00:00,2013-12-06 12:00:00,3472458826.7271237
2013-12-07 12:00:00,2013-12-07 12:00:00,3463447349.1252794
2013-12-08 12:00:00,2013-12-08 12:00:00,3409104197.6686454
2013-12-09 12:00:00,2013-12-09 12:00:00,3283121093.836563
2013-12-10 12:00:00,2013-12-10 12:00:00,3370351546.875281
2013-12-11 12:00:00,2013-12-11 12:00:00,3441794980.835593
2013-12-12 12:00:00,2013-12-12 12:00:00,3428522856.0986147
2013-12-13 12:00:00,2013-12-13 12:00:00,3530868441.9907594
2013-12-14 12:00:00,2013-12-14 12:00:00,3508944787.3015914
2013-12-15 12:00:00,2013-12-15 12:00:00,3551507325.970577
2013-12-16 12:00:00,2013-12-16 12:00:00,3520794081.900325
2013-12-17 12:00:00,2013-12-17 12:00:00,3709229055.8019795
2013-12-18 12:00:00,2013-12-18 12:00:00,3739848250.412852
2013-12-19 12:00:00,2013-12-19 12:00:00,3753048804.7460594
2013-12-20 12:00:00,2013-12-20 12:00:00,3827522198.6728616
2013-12-21 12:00:00,2013-12-21 12:00:00,3699894595.866545
2013-12-22 12:00:00,2013-12-22 12:00:00,3736233096.098094
2013-12-23 12:00:00,2013-12-23 12:00:00,3738722100.8369155
2013-12-24 12:00:00,2013-12-24 12:00:00,3802817835.911069
2013-12-25 12:00:00,2013-12-25 12:00:00,3680827218.5456185
2013-12-26 12:00:00,2013-12-26 12:00:00,3687207314.599206
2013-12-27 12:00:00,2013-12-27 12:00:00,3655997720.441162
2013-12-28 12:00:00,2013-12-28 12:00:00,3661652710.6879673
2013-12-29 12:00:00,2013-12-29 12:00:00,3924990071.971814
2013-12-30 12:00:00,2013-12-30 12:00:00,3833143913.7086797
2013-12-31 12:00:00,2013-12-31 12:00:00,3744775923.0486555
2014-01-01 12:00:00,2014-01-01 12:00:00,3693047963.6412673
2014-01-02 12:00:00,2014-01-02 12:00:00,3704940271.877232
2014-01-03 12:00:00,2014-01-03 12:00:00,3651655690.0259585
2014-01-04 12:00:00,2014-01-04 12:00:00,3609280536.2134204
2014-01-05 12:00:00,2014-01-05 12:00:00,3595337705.1991143
2014-01-06 12:00:00,2014-01-06 12:00:00,3669398778.8835583
2014-01-07 12:00:00,2014-01-07 12:00:00,3695803257.6482143
2014-01-08 12:00:00,2014-01-08 12:00:00,3693574670.4956307
2014-01-09 12:00:00,2014-01-09 12:00:00,3643450111.9990435
2014-01-10 12:00:00,2014-01-10 12:00:00,3755498648.7232723
2014-01-11 12:00:00,2014-01-11 12:00:00,3738455038.4793396
2014-01-12 12:00:00,2014-01-12 12:00:00,3675194482.385467
2014-01-13 12:00:00,2014-01-13 12:00:00,3584571508.8156505
2014-01-14 12:00:00,2014-01-14 12:00:00,3198446613.5857615
2014-01-15 12:00:00,2014-01-15 12:00:00,3368356440.2108035
2014-01-16 12:00:00,2014-01-16 12:00:00,3569141937.2581058
2014-01-17 12:00:00,2014-01-17 12:00:00,3543016791.6945033
2014-01-18 12:00:00,2014-01-18 12:00:00,3645474595.7059846
2014-01-19 12:00:00,2014-01-19 12:00:00,3671129230.2533255
2014-01-20 12:00:00,2014-01-20 12:00:00,3618604032.2155976
2014-01-21 12:00:00,2014-01-21 12:00:00,3632104699.5705996
2014-01-22 12:00:00,2014-01-22 12:00:00,3448208237.209507
2014-01-23 12:00:00,2014-01-23 12:00:00,3557755417.973602
2014-01-24 12:00:00,2014-01-24 12:00:00,3634453227.8811765
2014-01-25 12:00:00,2014-01-25 12:00:00,3753729935.518775
2014-01-26 12:00:00,2014-01-26 12:00:00,4000563206.429401
2014-01-27 12:00:00,2014-01-27 12:00:00,3999074801.689756
2014-01-28 12:00:00,2014-01-28 12:00:00,3941026544.994057
2014-01-29 12:00:00,2014-01-29 12:00:00,3940198380.144023
2014-01-30 12:00:00,2014-01-30 12:00:00,4434052364.437213
2014-01-31 12:00:00,2014-01-31 12:00:00,4124634748.675399
2014-02-01 12:00:00,2014-02-01 12:00:00,4126960311.6242814
2014-02-02 12:00:00,2014-02-02 12:00:00,4048786944.939331
2014-02-03 12:00:00,2014-02-03 12:00:00,3660087242.8026204
2014-02-04 12:00:00,2014-02-04 12:00:00,3796455364.1751285
2014-02-05 12:00:00,2014-02-05 12:00:00,3760351536.5043015
2014-02-06 12:00:00,2014-02-06 12:00:00,3688360382.605588
2014-02-07 12:00:00,2014-02-07 12:00:00,3409155681.8837132
2014-02-08 12:00:00,2014-02-08 12:00:00,3378208066.1503706
2014-02-09 12:00:00,2014-02-09 12:00:00,3407498522.912252
2014-02-10 12:00:00,2014-02-10 12:00:00,3490657029.964862
2014-02-11 12:00:00,2014-02-11 12:00:00,3507165493.190108
2014-02-12 12:00:00,2014-02-12 12:00:00,3465000157.5219383
2014-02-13 12:00:00,2014-02-13 12:00:00,3432777550.3688493
2014-02-14 12:00:00,2014-02-14 12:00:00,3420303365.3132935
2014-02-15 12:00:00,2014-02-15 12:00:00,3318277033.7248783
2014-02-16 12:00:00,2014-02-16 12:00:00,3283493426.8241334
2014-02-17 12:00:00,2014-02-17 12:00:00,3299938129.602193
2014-02-18 12:00:00,2014-02-18 12:00:00,3296727421.528071
2014-02-19 12:00:00,2014-02-19 12:00:00,3102973075.7544174
2014-02-20 12:00:00,2014-02-20 12:00:00,3088454759.561045
2014-02-21 12:00:00,2014-02-21 12:00:00,3108686182.8352532
2014-02-22 12:00:00,2014-02-22 12:00:00,3054543678.971099
2014-02-23 12:00:00,2014-02-23 12:00:00,3132263571.5812764
2014-02-24 12:00:00,2014-02-24 12:00:00,3190430033.87632
2014-02-25 12:00:00,2014-02-25 12:00:00,3271762788.8479013
2014-02-26 12:00:00,2014-02-26 12:00:00,3397149025.4633174
2014-02-27 12:00:00,2014-02-27 12:00:00,3880847225.593541
2014-02-28 12:00:00,2014-02-28 12:00:00,3860687400.3775687
2014-03-01 12:00:00,2014-03-01 12:00:00,3860701650.967404
2014-03-02 12:00:00,2014-03-02 12:00:00,3982557941.8550215
2014-03-03 12:00:00,2014-03-03 12:00:00,3833709767.742041
2014-03-04 12:00:00,2014-03-04 12:00:00,3865581352.6189175
2014-03-05 12:00:00,2014-03-05 12:00:00,3813589066.027427
2014-03-06 12:00:00,2014-03-06 12:00:00,3802167862.7302394
2014-03-07 12:00:00,2014-03-07 12:00:00,3900171334.7616215
2014-03-08 12:00:00,2014-03-08 12:00:00,3715692472.0320897
2014-03-09 12:00:00,2014-03-09 12:00:00,3712243560.2820234
2014-03-10 12:00:00,2014-03-10 12:00:00,3719122307.492983
2014-03-11 12:00:00,2014-03-11 12:00:00,3594781176.589877
2014-03-12 12:00:00,2014-03-12 12:00:00,3543156806.8476167
2014-03-13 12:00:00,2014-03-13 12:00:00,3685938037.1225853
2014-03-14 12:00:00,2014-03-14 12:00:00,3572640154.2155504
2014-03-15 12:00:00,2014-03-15 12:00:00,2883104792.55946
2014-03-16 12:00:00,2014-03-16 12:00:00,2997717043.340013
2014-03-17 12:00:00,2014-03-17 12:00:00,2999212176.137738
2014-03-18 12:00:00,2014-03-18 12:00:00,2950802982.634937
2014-03-19 12:00:00,2014-03-19 12:00:00,2541833898.1732264
2014-03-20 12:00:00,2014-03-20 12:00:00,2624764129.9507885
2014-03-21 12:00:00,2014-03-21 12:00:00,2569555720.185727
2014-03-22 12:00:00,2014-03-22 12:00:00,2706151423.0621557
